0
169
168
168
173
173
170
172
168
168
168
151
151
171
171
171
171
171
171
171
170
170
164
164
162
167
167
155
155
129
129
157
157
157
157
156
156
124
124
125
125
124
124
123
123
123
181
181
172
172
172
170
170
157
157
157
142
142
134
134
134
118
118
127
127
127
124
124
129
129
129
128
128
130
130
130
124
124
118
118
118
132
132
163
163
163
141
141
128
128
128
66
66
131
131
131
131
131
71
71
71
138
138
144
144
144
155
155
155
158
158
157
157
158
158
158
160
160
160
158
